,class,length,words,sentences,herdan,maas,simpson,grammar_score,TTR1,TTR2,TTR3,avg_token_length,perplexity
658,1,1759,237,9,1.7018858391913372,0.20620826116187765,0.9809859531058057,0.004219409282700422,0.5527426160337553,0.9299363057324841,0.9871794871794872,6.119834710743802,14.005469438141915
659,1,2034,314,16,1.6186081113003548,0.19109261438316233,0.9815814028966694,0.028662420382165606,0.5095541401273885,0.9263157894736842,0.9894179894179894,5.166666666666667,8.232746903890792
660,1,1071,167,7,1.818293351482208,0.22501686837692178,0.9846175911649755,0.0,0.6646706586826348,0.9777777777777777,1.0,5.112426035502959,10.37313047712896
661,1,1405,221,12,1.723922496709478,0.20996375941820433,0.9796277717491452,0.00904977375565611,0.49321266968325794,0.9017857142857143,0.963963963963964,5.0176211453744495,7.141583389488816
662,1,1043,161,8,1.8313862573448076,0.22698277166013395,0.9819451410053625,0.0,0.5900621118012422,0.9529411764705882,0.9880952380952381,5.2592592592592595,9.8878358888245
663,1,1923,314,15,1.6186081113003548,0.19109261438316233,0.9787415310965963,0.03503184713375796,0.39490445859872614,0.8306878306878307,0.973404255319149,4.745341614906832,7.859284531051073
664,1,1166,185,8,1.7826398111291275,0.2195170909577639,0.980598977355734,0.005405405405405406,0.6216216216216216,0.9883720930232558,1.0,5.079787234042553,12.453865651351725
665,1,2011,275,13,1.6568263082521824,0.19821821544621687,0.9822148760330578,0.0,0.46545454545454545,0.8834355828220859,0.9691358024691358,6.129963898916968,10.442577883465978
666,1,1495,223,9,1.7210502117138267,0.20947971384164404,0.9829274668704377,0.0,0.5605381165919282,0.9411764705882353,1.0,5.547085201793722,10.736082429961948
667,1,2093,310,15,1.6222255450582892,0.19178145324913237,0.9804994797086369,0.0032258064516129032,0.45161290322580644,0.877906976744186,0.9883040935672515,5.528662420382165,9.67520605099674
668,1,1589,242,11,1.6954125891605745,0.20508653575141972,0.9848541766272795,0.004132231404958678,0.5289256198347108,0.8913043478260869,0.9927007299270073,5.279352226720648,10.137829557711287
669,1,1813,275,14,1.6568263082521824,0.19821821544621687,0.9866710743801652,0.0,0.5345454545454545,0.935064935064935,0.9934640522875817,5.348920863309353,8.31397672795406
670,1,909,129,6,1.9148916352598992,0.2388886186595424,0.9767441860465116,0.0,0.6744186046511628,0.9605263157894737,1.0,5.676691729323308,11.299232814104005
